step,train_loss,ema_loss,train_reward,grad_norm,tok_per_s,elapsed_s
57,0.37890625,0.02470431691508246,0.05859375,0.18818025277933115,9724.97026301293,0.24843263626098633
58,0.37890625,0.04241441356932834,0.05859375,0.1888649303323258,9778.828795392676,0.24706435203552246
59,0.37890625,0.059239005390861924,0.05859375,0.1899836218824777,9715.273655327399,0.24868059158325195
60,-1.1328125,-0.0003635698786811775,0.05859375,0.1937798626369564,9695.734237578745,0.24918174743652344
61,0.578125,0.02856085861525288,0.05859375,0.19358222634061634,344.79147904789136,7.007133722305298
62,-0.578125,-0.001773434315509765,0.05859375,0.20049164306531528,9578.281280955802,0.25223731994628906
63,0.578125,0.027221487400265726,0.05859375,0.2007456546593115,9699.63211719076,0.24908161163330078
64,-0.578125,-0.003045836969747563,0.05859375,0.2065406716631217,9794.821683577058,0.24666094779968262
65,0.0,-0.002893545121260185,0.05859375,0.2065406716631217,9848.683478583709,0.24531197547912598
66,0.0,-0.0027488678651971755,0.05859375,0.2065406716631217,9805.009853932672,0.24640464782714844
67,0.0,-0.0026114244719373167,0.05859375,0.2065406716631217,9837.124596892407,0.24560022354125977
68,0.0,-0.002480853248340451,0.05859375,0.2065406716631217,9909.648863710818,0.24380278587341309
69,0.37890625,0.016588501914076573,0.05859375,0.20729619858705955,9783.927231508811,0.24693560600280762
70,-1.1328125,-0.04088154818162726,0.05859375,0.22557631315738944,9769.580218347852,0.2472982406616211
71,0.37890625,-0.019892158272545892,0.05859375,0.22633981275661033,9673.252808157522,0.24976086616516113
72,0.37890625,4.776214108140678e-05,0.05859375,0.22701228353563896,9792.786589691008,0.24671220779418945
73,0.0,4.537403402733644e-05,0.05859375,0.22701228353563896,9820.260535269714,0.24602198600769043
74,0.0,4.3105332325969615e-05,0.05859375,0.22701228353563896,9813.422748181792,0.24619340896606445
75,0.0,4.095006570967113e-05,0.05859375,0.22701228353563896,9834.928707859062,0.24565505981445312
76,0.0,3.890256242418757e-05,0.05859375,0.22701228353563896,9912.227287622136,0.24373936653137207
77,0.0,3.6957434302978196e-05,0.05859375,0.22701228353563896,9842.236220931305,0.24547266960144043
78,0.0,3.510956258782929e-05,0.05859375,0.22701228353563896,9798.468035730517,0.24656915664672852
79,0.0,3.335408445843782e-05,0.05859375,0.22701228353563896,9848.740910500172,0.24531054496765137
80,0.0,3.1686380235515926e-05,0.05859375,0.22701228353563896,9890.440237797551,0.2442762851715088
81,0.578125,0.02893635206122374,0.05859375,0.22834788094363564,347.1780376172866,6.958965539932251
82,-0.578125,-0.0014167155418374489,0.05859375,0.2349464478685136,9786.601313451287,0.24686813354492188
83,-0.578125,-0.03025212976474558,0.05859375,0.2706087356611323,9737.03406997716,0.2481248378753662
84,0.578125,0.00016672672349170303,0.05859375,0.2712474917641529,9734.097129271631,0.2481997013092041
85,0.37890625,0.01910370288731712,0.05859375,0.27156743296174424,9802.629138464246,0.24646449089050293
86,-1.1328125,-0.03849210725704874,0.05859375,0.2843691795242447,9766.021213890994,0.24738836288452148
87,0.37890625,-0.0176221893941963,0.05859375,0.2844664873484929,9742.903903915452,0.24797534942626953
88,0.37890625,0.0022042325755135157,0.05859375,0.2836459819055932,9770.399721546497,0.24727749824523926
89,-1.1328125,-0.05454660405326216,0.05859375,0.325318634897633,9775.65911601304,0.24714446067810059
90,0.37890625,-0.03287396135059904,0.05859375,0.32527400059880757,9677.35442720047,0.24965500831604004
91,0.37890625,-0.012284950783069088,0.05859375,0.32581551860715646,9718.627984371074,0.2485947608947754
92,0.37890625,0.007274609256084369,0.05859375,0.3255558362663495,9774.178749869787,0.24718189239501953
93,0.0,0.0069108787932801495,0.05859375,0.3255558362663495,9787.366955809532,0.24684882164001465
94,0.0,0.006565334853616142,0.05859375,0.3255558362663495,9810.648506828335,0.2462630271911621
95,0.0,0.006237068110935335,0.05859375,0.3255558362663495,9873.46999892822,0.24469614028930664
96,0.0,0.005925214705388568,0.05859375,0.3255558362663495,9833.010494365646,0.24570298194885254
97,0.0,0.0056289539701191394,0.05859375,0.3255558362663495,9824.516371223255,0.24591541290283203
98,0.0,0.005347506271613183,0.05859375,0.3255558362663495,9833.201327856556,0.2456982135772705
99,0.0,0.0050801309580325235,0.05859375,0.3255558362663495,9864.867447735403,0.24490952491760254
100,0.0,0.004826124410130897,0.05859375,0.3255558362663495,9674.998342537216,0.24971580505371094
101,0.0,0.004584818189624352,0.05859375,0.3255558362663495,348.11724279300864,6.940190553665161
102,0.0,0.004355577280143134,0.05859375,0.3255558362663495,9802.33518608444,0.24647188186645508
103,0.0,0.004137798416135977,0.05859375,0.3255558362663495,9884.410622769934,0.24442529678344727
104,0.0,0.003930908495329178,0.05859375,0.3255558362663495,9920.796119964678,0.2435288429260254
105,0.37890625,0.022679675570562722,0.05859375,0.3255184095790404,9813.004611418733,0.24620389938354492
106,-1.1328125,-0.03509493320796542,0.05859375,0.33127295973008014,9704.843462179755,0.2489478588104248
107,0.37890625,-0.014394874047567143,0.05859375,0.3319108764467115,9800.486534948204,0.24651837348937988
108,0.37890625,0.005270182154811216,0.05859375,0.3320335733664069,9779.338399878789,0.24705147743225098
109,0.0,0.005006673047070655,0.05859375,0.3320335733664069,9808.2840397967,0.2463223934173584
110,0.0,0.004756339394717122,0.05859375,0.3320335733664069,9838.03188071769,0.24557757377624512
111,0.0,0.004518522424981266,0.05859375,0.3320335733664069,9882.232123422598,0.24447917938232422
112,0.0,0.004292596303732203,0.05859375,0.3320335733664069,9905.057552023005,0.24391579627990723
113,0.37890625,0.023023278988545594,0.05859375,0.3316892705805702,9757.388703372042,0.24760723114013672
114,-1.1328125,-0.03476850996088168,0.05859375,0.339805149150364,9792.124183461274,0.24672889709472656
115,0.37890625,-0.014084771962837594,0.05859375,0.34055051189923236,9732.39563698669,0.24824309349060059
116,0.37890625,0.005564779135304289,0.05859375,0.3443181666965175,9839.68452227209,0.24553632736206055
117,0.0,0.005286540178539074,0.05859375,0.3443181666965175,9842.178864852422,0.24547410011291504
118,0.0,0.0050222131696121206,0.05859375,0.3443181666965175,9830.682922049637,0.24576115608215332
119,0.0,0.004771102511131514,0.05859375,0.3443181666965175,9845.181397852282,0.24539923667907715
120,0.0,0.004532547385574938,0.05859375,0.3443181666965175,9882.848946122127,0.24446392059326172
121,0.0,0.0043059200162961905,0.05859375,0.3443181666965175,348.28276202091496,6.93689227104187
122,0.0,0.004090624015481381,0.05859375,0.3443181666965175,9900.683300293402,0.24402356147766113
123,0.0,0.003886092814707312,0.05859375,0.3443181666965175,9869.546528910005,0.24479341506958008
124,0.0,0.0036917881739719463,0.05859375,0.3443181666965175,9849.11423428467,0.2453012466430664
125,0.0,0.003507198765273349,0.05859375,0.3443181666965175,9861.161922167046,0.24500155448913574
126,0.0,0.0033318388270096814,0.05859375,0.3443181666965175,9789.418711635699,0.2467970848083496
127,0.0,0.003165246885659197,0.05859375,0.3443181666965175,9844.645780042454,0.24541258811950684
128,0.0,0.003006984541376237,0.05859375,0.0,5093.595589126024,0.4743211269378662
129,0.0,0.0028566353143074253,0.0625,0.0,140.03754644620145,17.46674418449402
130,0.0,0.002713803548592054,0.0625,0.0,9833.562816127043,0.24873995780944824
131,0.0,0.0025781133711624514,0.0625,0.0,9834.797714636297,0.24870872497558594
132,0.0,0.0024492077026043286,0.0625,0.0,9865.107224831843,0.24794459342956543
133,0.0,0.002326747317474112,0.0625,0.0,9846.407708771223,0.24841547012329102
134,0.0,0.0022104099516004065,0.0625,0.0,9787.50962030147,0.2499103546142578
135,0.0,0.002099889454020386,0.0625,0.0,9888.51740108126,0.24735760688781738
136,0.0,0.0019948949813193666,0.0625,0.0,9856.974868684385,0.24814915657043457
137,0.0,0.0018951502322533981,0.0625,0.0,9818.505072777925,0.24912142753601074
138,0.0,0.0018003927206407281,0.0625,0.0,9857.467357058922,0.2481367588043213
139,0.0,0.0017103730846086916,0.0625,0.0,9845.169893125258,0.24844670295715332
140,0.0,0.001624854430378257,0.0625,0.0,9800.552714211339,0.24957776069641113
141,0.0,0.001543611708859344,0.0625,0.0,338.83179182485173,7.218921184539795
142,0.0,0.0014664311234163765,0.0625,0.0,9937.953666068668,0.24612712860107422
143,0.0,0.0013931095672455576,0.0625,0.0,9947.049591424371,0.24590206146240234
144,0.0,0.0013234540888832796,0.0625,0.0,9946.750626079218,0.2459094524383545
145,0.0,0.0012572813844391156,0.0625,0.0,9892.312260689716,0.24726271629333496
146,0.0,0.0011944173152171598,0.0625,0.0,9924.600142591666,0.2464582920074463
147,0.0,0.0011346964494563017,0.0625,0.0,9931.479115783564,0.24628758430480957
148,0.0,0.0010779616269834865,0.0625,0.0,9972.537194581395,0.24527359008789062
149,0.578125,0.029930313545634312,0.0625,0.015952005446573197,9778.367471739835,0.25014400482177734
150,-0.578125,-0.00047245213164740646,0.0625,0.0648819544606867,9778.404751919601,0.25014305114746094
151,0.578125,0.028457420474934964,0.0625,0.06619745319519053,9739.952781591124,0.2511305809020996
152,-0.578125,-0.0018717005488117881,0.0625,0.07369326594783766,9699.444732381156,0.2521793842315674
153,-1.1328125,-0.0584187405213712,0.0625,0.10955758597033836,9740.997796250493,0.25110363960266113
154,0.37890625,-0.03655249099530264,0.0625,0.1103782161768897,9738.99119631069,0.25115537643432617
155,0.37890625,-0.0157795539455375,0.0625,0.1109819656188267,9861.731332265063,0.24802947044372559
156,0.37890625,0.003954736251739378,0.0625,0.11224425193131901,9813.123726881078,0.24925804138183594
157,0.0,0.003756999439152409,0.0625,0.11224425193131901,9907.358220024722,0.24688720703125
158,0.0,0.0035691494671947883,0.0625,0.11224425193131901,9931.931002034933,0.2462763786315918
159,0.0,0.0033906919938350485,0.0625,0.11224425193131901,9862.262218398373,0.2480161190032959
160,0.0,0.003221157394143296,0.0625,0.11224425193131901,9827.20470206884,0.2489008903503418
161,0.0,0.003060099524436131,0.0625,0.11224425193131901,336.51267305030206,7.268671274185181
162,0.0,0.0029070945482143245,0.0625,0.11224425193131901,9925.205032999309,0.2464432716369629
163,0.0,0.0027617398208036083,0.0625,0.11224425193131901,9799.354480181635,0.24960827827453613
164,0.0,0.002623652829763428,0.0625,0.11224425193131901,9935.566817098917,0.2461862564086914
165,-1.1328125,-0.05414815481172475,0.0625,0.1373050153305037,9830.914957472987,0.24880695343017578
166,0.37890625,-0.0324954345711385,0.0625,0.13791904708904282,9794.12499952267,0.2497415542602539
167,0.37890625,-0.011925350342581572,0.0625,0.13787414374864126,9850.671577631427,0.2483079433441162
168,0.37890625,0.0076162296745475085,0.0625,0.1378881148709106,9811.38755356721,0.24930214881896973
169,0.0,0.007235418190820133,0.0625,0.1378881148709106,9923.313795454875,0.2464902400970459
170,0.0,0.006873647281279126,0.0625,0.1378881148709106,9912.977539608844,0.24674725532531738
171,0.0,0.006529964917215169,0.0625,0.1378881148709106,9848.525000335987,0.24836206436157227
172,0.0,0.006203466671354411,0.0625,0.1378881148709106,9860.745552495879,0.24805426597595215
173,0.0,0.00589329333778669,0.0625,0.1378881148709106,9913.035010198788,0.24674582481384277
174,0.0,0.0055986286708973555,0.0625,0.1378881148709106,9831.536746314827,0.24879121780395508
175,0.0,0.005318697237352487,0.0625,0.1378881148709106,9851.645883907446,0.24828338623046875
176,0.0,0.0050527623754848625,0.0625,0.1378881148709106,9916.819957236703,0.24665164947509766
177,0.0,0.004800124256710619,0.0625,0.1378881148709106,9898.267856987797,0.24711394309997559
178,0.0,0.004560118043875088,0.0625,0.1378881148709106,9858.13039989776,0.24812006950378418
179,0.0,0.004332112141681333,0.0625,0.1378881148709106,9855.421958410225,0.24818825721740723
180,0.0,0.004115506534597266,0.0625,0.1378881148709106,9861.105718407847,0.2480452060699463
181,0.0,0.003909731207867403,0.0625,0.1378881148709106,338.3091494492059,7.23007345199585
182,0.0,0.003714244647474032,0.0625,0.1378881148709106,9884.887360122713,0.24744844436645508
183,0.0,0.0035285324151003304,0.0625,0.1378881148709106,9835.2125592935,0.24869823455810547
184,0.0,0.0033521057943453137,0.0625,0.1378881148709106,9847.050361756163,0.2483992576599121
185,0.0,0.003184500504628048,0.0625,0.1378881148709106,9797.529608605633,0.24965476989746094
186,0.0,0.0030252754793966452,0.0625,0.1378881148709106,9911.646324120447,0.2467803955078125
187,0.0,0.002874011705426813,0.0625,0.1378881148709106,9817.593679544645,0.2491445541381836
188,0.0,0.0027303111201554724,0.0625,0.1378881148709106,9875.923728552505,0.24767303466796875
189,-1.1328125,-0.0540468294358523,0.0625,0.14261781929377002,9823.845289244802,0.24898600578308105
190,0.37890625,-0.03239917546405968,0.0625,0.1508963375785194,9770.619368159601,0.25034236907958984
191,0.37890625,-0.011833904190856694,0.0625,0.15140848836274415,9663.530269919973,0.2531166076660156
192,0.37890625,0.007703103518686144,0.0625,0.15345005337729012,9750.653971536702,0.2508549690246582
193,0.578125,0.03622419834275184,0.0625,0.16001220120893395,9784.830507197514,0.24997878074645996
194,0.578125,0.06331923842561424,0.0625,0.1608265347507772,9727.4116259401,0.25145435333251953
195,0.578125,0.08905952650433352,0.0625,0.1610430247093003,9781.257528578375,0.25007009506225586
196,-1.734375,-0.002112199820883176,0.0625,0.1684480446074056,9760.217883403686,0.2506091594696045
197,0.37890625,0.016938722670160986,0.0625,0.16913075093621074,9630.528875813632,0.2539839744567871
198,0.37890625,0.03503709903665293,0.0625,0.1688294545584131,9732.76398354609,0.2513160705566406
199,0.37890625,0.05223055658482029,0.0625,0.168280130814795,9785.642487600153,0.24995803833007812
200,-1.1328125,-0.007021596244420732,0.0625,0.17742724906020987,9768.03319464148,0.2504086494445801
201,0.0,-0.006670516432199695,0.0625,0.17742724906020987,339.26993105119544,7.209598541259766
202,0.0,-0.00633699061058971,0.0625,0.17742724906020987,9835.702875374856,0.2486858367919922
203,0.0,-0.006020141080060224,0.0625,0.17742724906020987,9783.738745989907,0.25000667572021484
204,0.0,-0.005719134026057213,0.0625,0.17742724906020987,9783.18829213961,0.25002074241638184
205,0.37890625,0.01351213517524565,0.0625,0.1794721437448932,9831.885359315896,0.24878239631652832
206,0.37890625,0.03178184091648337,0.0625,0.18083582908012644,9797.033735333242,0.24966740608215332
207,0.37890625,0.049138061370659195,0.0625,0.18055238131958953,9816.29734979323,0.2491774559020996
208,-1.140625,-0.010350091697873771,0.0625,0.20642005980005812,9777.500787688237,0.2501661777496338
209,0.0,-0.009832587112980082,0.0625,0.20642005980005812,9877.19781800397,0.24764108657836914
210,0.0,-0.009340957757331077,0.0625,0.20642005980005812,9778.330191844329,0.25014495849609375
211,0.0,-0.008873909869464522,0.0625,0.20642005980005812,9779.001273457934,0.25012779235839844
212,0.0,-0.008430214375991296,0.0625,0.20642005980005812,9825.209479609799,0.24895143508911133
213,0.0,-0.00800870365719173,0.0625,0.20642005980005812,9833.08213797585,0.24875211715698242
214,0.0,-0.0076082684743321435,0.0625,0.20642005980005812,9873.167495905134,0.2477421760559082
215,0.0,-0.007227855050615536,0.0625,0.20642005980005812,9848.175206360878,0.24837088584899902
216,0.0,-0.006866462298084759,0.0625,0.20642005980005812,9830.048352726548,0.24882888793945312
217,0.37890625,0.012422173316819482,0.0625,0.2071250679850078,9710.277618294485,0.25189805030822754
218,-1.1328125,-0.04483956034902149,0.0625,0.22922341180443806,9662.965954921778,0.2531313896179199
219,0.37890625,-0.023652269831570417,0.0625,0.23319479587524952,9703.462930787427,0.2520749568939209
220,0.37890625,-0.0035243438399918912,0.0625,0.23384922362676178,9691.427465916991,0.25238800048828125
221,0.0,-0.0033481266479922964,0.0625,0.23384922362676178,338.7561716882049,7.220532655715942
222,0.0,-0.0031807203155926815,0.0625,0.23384922362676178,9866.160293274761,0.24791812896728516
223,0.0,-0.0030216842998130474,0.0625,0.23384922362676178,9898.09596049741,0.24711823463439941
224,0.0,-0.002870600084822395,0.0625,0.23384922362676178,9844.990388453862,0.24845123291015625
225,0.578125,0.026179179919418726,0.0625,0.23837446327471482,9818.204388265929,0.249129056930542
226,0.578125,0.05377647092344779,0.0625,0.24082367967009388,9867.061746633082,0.2478954792022705
227,0.578125,0.0799938973772754,0.0625,0.2430164994014206,9771.65235960343,0.25031590461730957
228,-1.734375,-0.010724547491588382,0.0625,0.2625226793929234,9852.506839145863,0.2482616901397705
229,0.0,-0.010188320117008962,0.0625,0.2625226793929234,9856.160476664883,0.2481696605682373
230,0.0,-0.009678904111158513,0.0625,0.2625226793929234,9831.546167962779,0.24879097938537598
231,0.0,-0.009194958905600587,0.0625,0.2625226793929234,9842.156971545885,0.24852275848388672
232,0.0,-0.008735210960320558,0.0625,0.2625226793929234,9845.36830064105,0.2484416961669922
233,0.578125,0.02060779958769547,0.0625,0.26495914023369205,9781.583932649082,0.2500617504119873
234,-0.578125,-0.009328840391689304,0.0625,0.26805789613750414,9731.739197330315,0.2513425350189209
235,0.578125,0.02004385162789516,0.0625,0.26802447372494176,9636.490135981898,0.2538268566131592
236,-0.578125,-0.009864590953499598,0.0625,0.26965996855705887,9642.005665317693,0.25368165969848633
237,0.0,-0.009371361405824619,0.0625,0.26965996855705887,9887.040291119918,0.24739456176757812
238,0.0,-0.008902793335533387,0.0625,0.26965996855705887,9880.765114749298,0.24755167961120605
239,0.0,-0.008457653668756717,0.0625,0.26965996855705887,9867.982347939504,0.24787235260009766
240,0.0,-0.00803477098531888,0.0625,0.26965996855705887,9851.891855764152,0.2482771873474121
241,0.37890625,0.011312280063947067,0.0625,0.26946541426745296,339.2574890567595,7.209862947463989
242,0.37890625,0.029691978560749715,0.0625,0.2695370532257126,9604.29320461788,0.25467777252197266
243,0.37890625,0.047152692132712226,0.0625,0.27072392421832864,9684.17297205454,0.2525770664215088
244,-1.1328125,-0.011845567473923388,0.0625,0.2774044515392955,9742.653632483909,0.25106096267700195
245,0.37890625,0.0076920233997727835,0.0625,0.27797563716070023,9793.722962955891,0.24975180625915527
246,-1.1328125,-0.049333202770215856,0.0625,0.28418422436530244,9775.162439353458,0.2502260208129883
247,0.37890625,-0.02792123013170506,0.0625,0.2865018388356186,9839.825348854383,0.2485816478729248
248,0.37890625,-0.007579856125119803,0.0625,0.2865134766834325,9832.111499887393,0.24877667427062988
249,0.0,-0.007200863318863812,0.0625,0.2865134766834325,9852.374374699293,0.24826502799987793
250,0.0,-0.0068408201529206215,0.0625,0.2865134766834325,9868.608834670724,0.24785661697387695
251,0.0,-0.00649877914527459,0.0625,0.2865134766834325,9866.24568705612,0.24791598320007324
252,0.0,-0.00617384018801086,0.0625,0.2865134766834325,9790.36771276484,0.24983739852905273
253,0.0,-0.005865148178610317,0.0625,0.2865134766834325,9910.449493188253,0.2468101978302002
254,0.0,-0.005571890769679801,0.0625,0.2865134766834325,9822.763614498897,0.24901342391967773
255,0.0,-0.005293296231195811,0.0625,0.2865134766834325,9872.996470103664,0.24774646759033203
256,0.0,-0.00502863141963602,0.0625,0.0,8779.733272173191,0.2785961627960205
1,0.0,0.0,0.05859375,0.0,258.4324036596097,18.697345733642578
2,0.0,0.0,0.05859375,0.0,11242.418756153913,0.42980074882507324
3,0.0,0.0,0.05859375,0.0,11247.491222053142,0.42960691452026367
4,0.0,0.0,0.05859375,0.0,11300.793479212425,0.4275805950164795
5,0.0,0.0,0.05859375,0.0,11252.249646335098,0.4294252395629883
6,0.0,0.0,0.05859375,0.0,11256.17431486155,0.4292755126953125
7,0.0,0.0,0.05859375,0.0,11233.551384650176,0.43014001846313477
8,0.0,0.0,0.05859375,0.0,11261.522016695404,0.42907166481018066
9,0.0,0.0,0.05859375,0.0,11194.95532264889,0.4316229820251465
10,0.0,0.0,0.05859375,0.0,11243.822117182342,0.4297471046447754
11,0.578125,0.02890625,0.05859375,0.01615339584302731,11093.41852990375,0.4355735778808594
12,-0.578125,-0.0014453125000000004,0.05859375,0.03410309012094221,11025.740627220313,0.4382472038269043
13,-0.375,-0.020123046875,0.05859375,0.06982133434055027,11135.536532056276,0.4339261054992676
14,0.37890625,-0.0001715820312499991,0.05859375,0.07151633507120897,11083.03876708306,0.43598151206970215
15,0.0,-0.00016300292968749914,0.05859375,0.07151633507120897,11271.123086060805,0.42870616912841797
16,0.0,-0.00015485278320312418,0.05859375,0.07151633507120897,11278.543328912858,0.4284241199493408
17,0.0,-0.00014711014404296798,0.05859375,0.07151633507120897,11247.441286190764,0.4296088218688965
18,0.0,-0.00013975463684081957,0.05859375,0.07151633507120897,11233.700823783864,0.43013429641723633
19,0.0,-0.0001327669049987786,0.05859375,0.07151633507120897,11268.923353396627,0.4287898540496826
20,0.0,-0.00012612855974883966,0.05859375,0.07151633507120897,11260.871264573463,0.4290964603424072
21,-0.375,-0.018869822131761402,0.05859375,0.07627191953711908,470.0539561761956,10.27967095375061
22,0.37890625,0.0010189814748266697,0.05859375,0.07856849726703885,11062.741978412592,0.4367814064025879
23,0.0,0.0009680324010853361,0.05859375,0.07856849726703885,11270.30827013314,0.42873716354370117
24,0.0,0.0009196307810310693,0.05859375,0.07856849726703885,11308.959576096977,0.42727184295654297
25,0.0,0.0008736492419795158,0.05859375,0.07856849726703885,11265.935349025433,0.42890357971191406
26,0.0,0.00082996677988054,0.05859375,0.07856849726703885,11122.037445389626,0.43445277214050293
27,-0.375,-0.01796153155911349,0.05859375,0.09157677441588948,11071.27510704246,0.4364447593688965
28,0.37890625,0.0018818575188421852,0.05859375,0.09372994481122573,11067.091504602806,0.43660974502563477
29,0.37890625,0.020733077142900076,0.05859375,0.09442739161599757,10991.763274585861,0.4396018981933594
30,-0.375,0.0009464232857550672,0.05859375,0.09687887840347864,11081.687370616262,0.4360346794128418
31,0.0,0.0008991021214673138,0.05859375,0.10024025974437073,10903.71505875302,0.44315171241760254
32,0.0,0.000854147015393948,0.05859375,0.10326794546884573,10998.396346254867,0.43933677673339844
33,0.0,0.0008114396646242506,0.05859375,0.10326794546884573,11261.816131272886,0.4290604591369629
34,0.0,0.000770867681393038,0.05859375,0.10326794546884573,11285.445450100844,0.4281620979309082
35,-0.375,-0.018017675702676615,0.05859375,0.11277034566532335,11128.572071490817,0.43419766426086426
36,0.37890625,0.001828520582457218,0.05859375,0.11360818837072201,11055.488299123497,0.43706798553466797
37,0.0,0.001737094553334357,0.05859375,0.11360818837072201,11250.588111730503,0.4294886589050293
38,0.0,0.001650239825667639,0.05859375,0.11360818837072201,11311.74315762918,0.4271667003631592
39,0.0,0.001567727834384257,0.05859375,0.11360818837072201,11257.618631758041,0.42922043800354004
40,0.0,0.001489341442665044,0.05859375,0.11360818837072201,11292.65804384589,0.4278886318206787
41,0.0,0.0014148743705317919,0.05859375,0.1174691775903713,671.535811694476,7.195446491241455
42,0.0,0.0013441306520052022,0.05859375,0.13586038160520186,10987.824204588273,0.4397594928741455
43,-0.375,-0.01747307588059506,0.05859375,0.14212731160375192,11056.02505909366,0.43704676628112793
